,area_fips,own_code,industry_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
557,08001,3,1026,2020,2,0,0,0,0,0,0,N,0.37,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
558,08001,5,1026,2020,970,16996,412482760,246695789,2656497,467,24269,,0.94,0.84,0.83,0.9,0.82,1.0,1.0,,44,4.8,-3194,-15.8,-72940277,-15.0,-21508808,-8.0,-514428,-16.2,5,1.1,226,0.9
559,08003,1,1026,2020,1,27,1685978,0,0,1208,62831,,11.14,10.37,19.0,0.0,0.0,1.84,1.84,,0,0.0,2,8.0,-5121,-0.3,0,0.0,0,0.0,-80,-6.2,-4143,-6.2
560,08003,5,1026,2020,62,785,14935027,10638197,141243,366,19030,,1.18,1.07,1.2,1.11,1.5,1.12,1.12,,-1,-1.6,-171,-17.9,-2147687,-12.6,-1371730,-11.4,-26037,-15.6,22,6.4,1156,6.5
561,08005,1,1026,2020,4,26,829331,0,0,606,31494,,1.18,0.25,0.13,0.0,0.0,0.52,0.52,,0,0.0,-4,-13.3,26593,3.3,0,0.0,0,0.0,91,17.7,4736,17.7
562,08005,3,1026,2020,3,0,0,0,0,0,0,N,0.29,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
563,08005,5,1026,2020,1658,25694,839233403,374594569,4220655,628,32663,,0.83,0.87,0.94,0.85,0.82,1.08,1.08,,11,0.7,-6418,-20.0,-149790847,-15.1,-58748599,-13.6,-1172781,-21.7,36,6.1,1864,6.1
564,08007,5,1026,2020,76,812,19532566,12681487,175269,463,24067,,1.45,2.08,3.16,1.59,2.61,1.52,1.52,,2,2.7,-33,-3.9,1142714,6.2,671847,5.6,-15189,-8.0,45,10.8,2312,10.6
565,08009,5,1026,2020,5,20,293970,224088,1388,289,15011,,0.49,0.2,0.2,0.1,0.14,1.04,1.04,,-1,-16.7,-6,-23.1,-67432,-18.7,-53362,-19.2,-611,-30.6,25,9.5,1287,9.4
566,08011,5,1026,2020,7,64,1173470,832970,11720,354,18431,,0.83,0.63,0.74,0.38,0.89,1.18,1.18,,0,0.0,-9,-12.3,-128332,-9.9,-43575,-5.0,-3524,-23.1,13,3.8,699,3.9
567,08013,1,1026,2020,1,3,364307,0,0,2402,124905,,0.42,0.05,0.1,0.0,0.0,1.97,1.97,,0,0.0,0,0.0,8930,2.5,0,0.0,0,0.0,124,5.4,6446,5.4
568,08013,3,1026,2020,1,0,0,0,0,0,0,N,0.14,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
569,08013,5,1026,2020,1222,16014,409388192,235455423,2619359,492,25565,,0.87,0.97,0.78,1.07,1.05,0.81,0.81,,12,1.0,-5400,-25.2,-122373697,-23.0,-51151219,-17.8,-925831,-26.1,14,2.9,733,3.0
570,08014,5,1026,2020,225,3097,78310060,45011198,501191,486,25289,,0.88,0.87,0.55,0.75,0.72,0.63,0.63,,2,0.9,-814,-20.8,-17641770,-18.4,-7943920,-15.0,-110923,-18.1,14,3.0,755,3.1
571,08015,5,1026,2020,173,1669,41353243,27153518,330996,476,24771,,1.88,2.32,3.31,2.49,3.42,1.42,1.42,,5,3.0,-482,-22.4,-7515424,-15.4,-4382664,-13.9,-56623,-14.6,39,8.9,2049,9.0
572,08017,3,1026,2020,1,0,0,0,0,0,0,N,22.91,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
573,08017,5,1026,2020,3,11,127045,124005,883,214,11128,,0.36,0.17,0.11,0.14,0.1,0.6,0.6,,0,0.0,-11,-50.0,-115555,-47.6,-94560,-43.3,-757,-46.2,1,0.5,59,0.5
574,08019,5,1026,2020,64,869,24911967,15432859,316413,551,28654,,1.98,3.32,4.6,3.76,6.14,1.38,1.39,,-1,-1.5,-295,-25.3,-3411459,-12.0,-1250788,-7.5,3063,1.0,83,17.7,4328,17.8
575,08021,5,1026,2020,15,97,2056985,1775857,24913,407,21170,,0.92,0.69,1.05,0.77,1.17,1.52,1.52,,2,15.4,-12,-11.0,-63132,-3.0,-31408,-1.7,-6781,-21.4,33,8.8,1734,8.9
576,08023,5,1026,2020,8,43,968206,639099,5933,433,22516,,0.86,0.51,0.84,0.37,0.46,1.64,1.64,,-1,-11.1,-29,-40.3,-309738,-24.2,-272301,-29.9,-5493,-48.1,90,26.2,4684,26.3
577,08025,5,1026,2020,3,11,326171,167107,5470,549,28570,,0.51,0.11,0.17,0.12,0.46,1.56,1.56,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
578,08027,5,1026,2020,21,124,2201591,1585788,23553,341,17731,,1.45,1.66,2.04,1.37,2.43,1.23,1.23,,3,16.7,-4,-3.1,98811,4.7,33518,2.2,-8826,-27.3,24,7.6,1249,7.6
579,08029,3,1026,2020,1,0,0,0,0,0,0,N,2.37,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
580,08029,5,1026,2020,94,631,11963956,8476688,101473,365,18963,,1.17,0.83,0.98,0.68,0.93,1.19,1.19,,3,3.3,-125,-16.5,-1487626,-11.1,-1152444,-12.0,-32242,-24.1,23,6.7,1166,6.6
581,08031,1,1026,2020,1,6,591681,0,0,1845,95948,,0.19,0.04,0.06,0.0,0.0,1.44,1.44,,0,0.0,2,50.0,206973,53.8,0,0.0,0,0.0,138,8.1,7169,8.1
582,08031,3,1026,2020,2,0,0,0,0,0,0,N,0.12,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
583,08031,5,1026,2020,2899,45354,1670492503,732499801,8968986,708,36832,,0.94,1.0,1.11,1.08,1.14,1.11,1.11,,32,1.1,-20675,-31.3,-666289942,-28.5,-203939107,-21.8,-3709995,-29.3,27,4.0,1442,4.1
584,08033,5,1026,2020,9,65,2348862,1175061,21642,694,36090,,1.22,1.34,3.38,1.24,3.04,2.51,2.51,,2,28.6,10,18.2,188344,8.7,149549,14.6,223,1.0,-58,-7.7,-3014,-7.7
585,08035,3,1026,2020,1,0,0,0,0,0,0,N,0.17,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
586,08035,5,1026,2020,837,14488,340737301,196300250,2298392,452,23519,,0.74,1.24,1.01,1.05,1.1,0.82,0.82,,32,4.0,-2433,-14.4,-43695248,-11.4,-16490763,-7.7,-268139,-10.4,15,3.4,799,3.5
587,08037,3,1026,2020,3,229,6260542,6260542,18783,525,27309,,1.84,3.23,2.89,11.4,3.58,0.89,0.89,,0,0.0,-61,-21.0,-248838,-3.8,-248838,-3.8,-745,-3.8,94,21.8,4895,21.8
588,08037,5,1026,2020,379,8655,339112143,158004641,2284457,753,39180,,1.22,3.11,5.58,2.85,4.43,1.79,1.79,,5,1.3,-2639,-23.4,-72442343,-17.6,-15685035,-9.0,-627226,-21.5,52,7.4,2739,7.5
589,08039,5,1026,2020,35,246,4927720,2877525,35844,386,20072,,0.56,0.71,0.76,0.4,0.68,1.06,1.06,,1,2.9,-76,-23.6,-1223226,-19.9,-392320,-12.0,-12531,-25.9,19,5.2,985,5.2
590,08041,1,1026,2020,27,461,15453927,0,0,645,33541,,8.61,5.12,3.74,0.0,0.0,0.73,0.73,,0,0.0,-34,-6.9,236894,1.6,0,0.0,0,0.0,54,9.1,2815,9.2
591,08041,3,1026,2020,3,121,2298795,2298795,6894,367,19064,,0.31,0.19,0.11,0.71,0.17,0.6,0.6,,0,0.0,16,15.2,282355,14.0,282355,14.0,845,14.0,-2,-0.5,-140,-0.7
592,08041,5,1026,2020,1785,30727,707943360,423257643,5011340,443,23040,,0.97,1.21,1.22,1.29,1.28,1.01,1.01,,50,2.9,-6622,-17.7,-113165336,-13.8,-44806305,-9.6,-898671,-15.2,20,4.7,1055,4.8
593,08043,3,1026,2020,1,0,0,0,0,0,0,N,2.25,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
594,08043,5,1026,2020,113,1390,27140218,19174857,201784,376,19528,,1.34,1.11,1.18,1.45,1.57,1.06,1.06,,9,8.7,-150,-9.7,-375269,-1.4,123872,0.7,-21453,-9.6,32,9.3,1665,9.3
595,08045,5,1026,2020,266,3291,83850251,48705820,557945,490,25477,,1.13,1.45,1.72,1.45,1.52,1.19,1.19,,8,3.1,-561,-14.6,-8387268,-9.1,-4573270,-8.6,-94559,-14.5,30,6.5,1531,6.4
596,08047,5,1026,2020,37,2746,156480265,50931436,470039,1096,56988,,2.34,8.56,21.14,6.73,9.39,2.47,2.47,,4,12.1,-1078,-28.2,-11584268,-6.9,-4011299,-7.3,-156697,-25.0,251,29.7,13034,29.7
597,08049,1,1026,2020,1,31,1655530,0,0,1024,53261,,7.44,13.99,21.5,0.0,0.0,1.53,1.53,,0,0.0,2,6.9,130022,8.5,0,0.0,0,0.0,27,2.7,1402,2.7
598,08049,3,1026,2020,2,0,0,0,0,0,0,N,4.84,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
599,08049,5,1026,2020,165,2402,74125954,40919342,446522,593,30856,,2.1,3.85,6.85,3.56,4.7,1.78,1.78,,6,3.8,-768,-24.2,-12928162,-14.9,-5120042,-11.1,-89091,-16.6,65,12.3,3396,12.4
600,08051,1,1026,2020,1,53,3396936,0,0,1240,64499,,5.53,19.67,35.92,0.0,0.0,1.84,1.84,,0,0.0,2,3.9,100615,3.1,0,0.0,0,0.0,7,0.6,389,0.6
601,08051,5,1026,2020,165,1876,53934669,30458413,381090,553,28752,,1.56,2.47,4.06,2.46,3.66,1.64,1.64,,3,1.9,-437,-18.9,-4050279,-7.0,-1165514,-3.7,-71710,-15.8,71,14.7,3681,14.7
602,08053,5,1026,2020,19,43,1119556,878599,9171,499,25936,,2.73,1.79,3.38,1.68,2.65,1.88,1.88,,-3,-13.6,-11,-20.4,-49596,-4.2,-55064,-5.9,-1543,-14.4,83,20.0,4318,20.0
603,08055,5,1026,2020,29,198,4324721,2548217,44110,420,21860,,1.76,1.24,1.71,0.98,2.06,1.38,1.38,,5,20.8,-13,-6.2,87896,2.1,16472,0.7,5453,14.1,35,9.1,1820,9.1
604,08057,5,1026,2020,15,66,1530482,973748,13422,449,23366,,1.9,1.28,1.81,1.07,1.3,1.42,1.42,,0,0.0,-13,-16.5,-47516,-3.0,-60250,-5.8,416,3.2,64,16.6,3349,16.7
605,08059,3,1026,2020,7,1249,24920199,3626879,10881,384,19949,,0.72,2.29,1.21,1.22,0.33,0.53,0.53,,0,0.0,-698,-35.9,-7114957,-22.2,-1528560,-29.6,-4585,-29.6,68,21.5,3499,21.3
606,08059,5,1026,2020,1555,22105,537145691,314424392,3499318,467,24300,,0.85,1.04,0.93,1.05,1.07,0.9,0.9,,33,2.2,-5859,-21.0,-98887011,-15.5,-49405346,-13.6,-878774,-20.1,30,6.9,1555,6.8
607,08061,1,1026,2020,1,6,334578,0,0,1170,60832,,135.38,36.84,64.62,0.0,0.0,1.91,1.91,,0,0.0,0,0.0,-6069,-1.8,0,0.0,0,0.0,93,8.6,4835,8.6
608,08061,5,1026,2020,4,0,0,0,0,0,0,N,0.93,0.0,0.0,0.0,0.0,0.0,0.0,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
609,08063,5,1026,2020,26,280,5685340,3692707,37557,391,20329,,1.01,1.07,1.32,0.92,1.32,1.24,1.24,,-2,-7.1,-26,-8.5,80189,1.4,82149,2.3,-6137,-14.0,39,11.1,2007,11.0
610,08065,5,1026,2020,43,386,9718144,6395850,65317,484,25193,,2.01,1.84,2.49,1.96,2.65,1.35,1.35,,-4,-8.5,-71,-15.5,-899650,-8.5,-519032,-7.5,-10053,-13.3,37,8.3,1964,8.5
611,08067,3,1026,2020,1,0,0,0,0,0,0,N,0.81,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
612,08067,5,1026,2020,265,3530,82405495,51977820,556847,449,23346,,1.13,1.58,1.77,1.31,1.56,1.12,1.12,,6,2.3,-842,-19.3,-12390060,-13.1,-6098147,-10.5,-120444,-17.8,32,7.7,1664,7.7
613,08069,1,1026,2020,2,320,26375867,0,0,1586,82446,,1.04,6.21,10.8,0.0,0.0,1.74,1.74,,0,0.0,-10,-3.0,1366788,5.5,0,0.0,0,0.0,130,8.9,6718,8.9
614,08069,3,1026,2020,1,0,0,0,0,0,0,N,0.17,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
615,08069,5,1026,2020,1166,17466,395774800,245076798,2719118,436,22660,,1.04,1.2,1.15,1.3,1.32,0.96,0.96,,18,1.6,-4656,-21.0,-79286898,-16.7,-37837913,-13.4,-846701,-23.7,23,5.6,1185,5.5
616,08071,5,1026,2020,62,533,11055334,7623848,93463,399,20755,,1.21,1.22,1.52,1.07,1.48,1.25,1.25,,5,8.8,-86,-13.9,-778620,-6.6,-581068,-7.1,-20873,-18.3,31,8.4,1632,8.5
617,08073,5,1026,2020,25,293,5851278,4065154,49131,384,19987,,1.73,1.46,1.69,1.56,2.74,1.16,1.16,,0,0.0,-37,-11.2,-514687,-8.1,-434682,-9.7,-3961,-7.5,13,3.5,721,3.7
618,08075,5,1026,2020,53,720,12526602,9058013,103708,335,17408,,0.96,1.01,1.0,1.08,1.48,0.98,0.98,,-2,-3.6,-88,-10.9,-529731,-4.1,-508499,-5.3,-20708,-16.6,24,7.7,1253,7.8
619,08077,1,1026,2020,2,38,2202337,0,0,1117,58084,,2.67,1.92,2.86,0.0,0.0,1.49,1.49,,0,0.0,3,8.6,307363,16.2,0,0.0,0,0.0,81,7.8,4198,7.8
620,08077,5,1026,2020,404,6850,146751397,92830832,1054100,412,21425,,0.92,1.23,1.36,1.36,1.19,1.1,1.1,,7,1.8,-1049,-13.3,-12624018,-7.9,-6548260,-6.6,-196430,-15.7,24,6.2,1249,6.2
621,08079,5,1026,2020,23,276,9215716,4952926,40868,643,33410,,3.53,5.72,13.57,5.13,7.28,2.37,2.37,,0,0.0,-79,-22.3,-1129848,-10.9,-1212319,-19.7,-13787,-25.2,83,14.8,4281,14.7
622,08081,1,1026,2020,1,24,1733520,0,0,1384,71980,,14.85,16.3,27.17,0.0,0.0,1.66,1.66,,0,0.0,-2,-7.7,71109,4.3,0,0.0,0,0.0,134,10.7,7000,10.8
623,08081,5,1026,2020,55,460,9296560,6208242,76939,389,20232,,1.4,1.11,1.04,0.85,1.42,0.94,0.94,,-1,-1.8,-52,-10.2,-240232,-2.5,-164280,-2.6,-7106,-8.5,31,8.7,1615,8.7
624,08083,1,1026,2020,1,84,5461669,0,0,1247,64827,,7.07,29.15,58.74,0.0,0.0,2.01,2.01,,0,0.0,-22,-20.8,-465597,-7.9,0,0.0,0,0.0,169,15.7,8777,15.7
625,08083,3,1026,2020,1,0,0,0,0,0,0,N,2.3,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
626,08083,5,1026,2020,98,897,19144516,12625522,144575,411,21355,,1.18,1.1,1.47,1.02,1.2,1.33,1.33,,4,4.3,-176,-16.4,-2464434,-11.4,-1929906,-13.3,-46926,-24.5,24,6.2,1207,6.0
627,08085,1,1026,2020,2,18,1068900,0,0,1116,58040,,9.21,3.7,6.14,0.0,0.0,1.62,1.62,,0,0.0,-4,-18.2,-169896,-13.7,0,0.0,0,0.0,12,1.1,644,1.1
628,08085,3,1026,2020,1,0,0,0,0,0,0,N,1.5,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
629,08085,5,1026,2020,118,1452,30452843,19666447,249281,403,20979,,0.93,1.06,1.24,1.1,1.14,1.17,1.18,,5,4.4,-153,-9.5,-836186,-2.7,-339467,-1.7,-36878,-12.9,28,7.5,1485,7.6
630,08087,5,1026,2020,69,826,15136290,10751138,128299,352,18325,,0.96,0.74,0.68,0.69,0.81,0.91,0.92,,1,1.5,-116,-12.3,-1387519,-8.4,-935623,-8.0,-18375,-12.5,15,4.5,784,4.5
631,08089,1,1026,2020,1,15,894934,0,0,1147,59662,,13.56,7.65,14.17,0.0,0.0,1.85,1.85,,0,0.0,1,7.1,145532,19.4,0,0.0,0,0.0,86,8.1,4491,8.1
632,08089,5,1026,2020,58,508,8853577,6376625,76325,335,17443,,1.34,0.92,1.0,0.87,1.16,1.08,1.09,,-1,-1.7,-59,-10.4,-246036,-2.7,-75080,-1.2,-10022,-11.6,26,8.4,1387,8.6
633,08091,5,1026,2020,63,526,14664830,8930935,114245,536,27889,,2.12,3.01,4.83,2.44,2.73,1.6,1.6,,3,5.0,-84,-13.8,-47295,-0.3,-319862,-3.5,-20182,-15.0,72,15.5,3754,15.6
634,08093,5,1026,2020,59,313,6807735,4412490,55442,418,21744,,1.18,1.36,1.65,0.96,1.49,1.21,1.21,,1,1.7,-68,-17.8,-774453,-10.2,-673868,-13.2,-12644,-18.6,36,9.4,1856,9.3
635,08095,5,1026,2020,13,79,1483283,1127622,20145,362,18815,,0.88,0.53,0.58,0.39,1.28,1.11,1.11,,-2,-13.3,-59,-42.8,-1337952,-47.4,-730602,-39.3,-10620,-34.5,-31,-7.9,-1641,-8.0
636,08097,5,1026,2020,228,5582,255413490,116081416,2146858,880,45759,,1.41,3.99,7.52,3.95,6.81,1.88,1.89,,1,0.4,-994,-15.1,-23658673,-8.5,-3202967,-2.7,-235841,-9.9,64,7.8,3318,7.8
637,08099,5,1026,2020,38,355,6115528,4284455,46202,331,17207,,1.14,0.87,0.99,0.63,0.94,1.15,1.15,,-2,-5.0,-53,-13.0,-189630,-3.0,-326476,-7.1,-11253,-19.6,34,11.4,1741,11.3
638,08101,1,1026,2020,1,1,44466,0,0,684,35573,,1.89,0.05,0.06,0.0,0.0,0.91,0.91,,0,0.0,-1,-50.0,-24733,-35.7,0,0.0,0,0.0,133,24.1,6939,24.2
639,08101,5,1026,2020,368,5746,115900586,75574553,804939,388,20169,,1.19,1.03,1.06,1.13,0.9,1.03,1.03,,-13,-3.4,-1009,-14.9,-11385972,-8.9,-5701055,-7.0,-157998,-16.4,26,7.2,1325,7.0
640,08103,3,1026,2020,2,0,0,0,0,0,0,N,16.88,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
641,08103,5,1026,2020,26,206,4824533,2893248,35407,451,23430,,1.15,0.81,0.85,0.61,0.95,1.06,1.06,,1,4.0,-18,-8.0,-42512,-0.9,50390,1.8,-10973,-23.7,33,7.9,1670,7.7
642,08105,5,1026,2020,46,386,7433858,5446293,79757,370,19263,,1.18,1.04,1.18,0.97,1.18,1.14,1.14,,1,2.2,-54,-12.3,-426830,-5.4,-332524,-5.8,-13800,-14.8,26,7.6,1381,7.7
643,08107,5,1026,2020,197,3215,99060385,56404590,819826,592,30809,,1.22,2.43,3.68,2.63,3.51,1.51,1.51,,7,3.7,-779,-19.5,-9485801,-8.7,-3048878,-5.1,-83410,-9.2,69,13.2,3633,13.4
644,08109,5,1026,2020,12,131,2937706,1800356,21114,431,22411,,0.68,0.94,1.45,0.62,0.81,1.55,1.55,,2,20.0,-26,-16.6,-366638,-11.1,-253773,-12.4,-9017,-29.9,26,6.4,1375,6.5
645,08111,5,1026,2020,27,100,2771284,1918591,33645,532,27644,,3.84,3.51,7.84,3.22,6.35,2.23,2.23,,-1,-3.6,-34,-25.4,-577504,-17.2,-522706,-21.4,-23371,-41.0,52,10.8,2700,10.8
646,08113,3,1026,2020,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
647,08113,5,1026,2020,99,1642,67039854,34184916,897021,785,40824,,1.59,3.63,7.52,3.07,6.94,2.07,2.07,,1,1.0,-614,-27.2,-9710951,-12.7,-3345518,-8.9,-35622,-3.8,131,20.0,6797,20.0
648,08115,5,1026,2020,8,39,462762,387418,5745,231,11994,,1.04,0.54,0.4,0.39,0.99,0.75,0.75,,0,0.0,-6,-13.3,-19028,-3.9,-42885,-10.0,-1817,-24.0,23,11.1,1187,11.0
649,08117,5,1026,2020,317,7293,252536027,129779235,1674055,666,34626,,1.55,4.05,7.3,4.09,5.37,1.8,1.8,,12,3.9,-1885,-20.5,-29372043,-10.4,-4343937,-3.2,-228726,-12.0,75,12.7,3912,12.7
650,08119,1,1026,2020,1,12,756352,0,0,1256,65297,,7.1,5.32,9.21,0.0,0.0,1.8,1.79,,0,0.0,0,0.0,50848,7.2,0,0.0,0,0.0,141,12.6,7310,12.6
651,08119,5,1026,2020,95,1774,49944042,28765009,359792,541,28149,,1.15,2.79,4.33,2.63,3.74,1.55,1.55,,3,3.3,-459,-20.6,-13484165,-21.3,-3234497,-10.1,-61241,-14.5,-5,-0.9,-261,-0.9
652,08121,5,1026,2020,6,36,626062,436408,4899,334,17350,,0.46,0.33,0.33,0.29,0.51,0.99,0.99,,1,20.0,0,0.0,32685,5.5,-3923,-0.9,-1557,-24.1,21,6.7,1056,6.5
653,08123,3,1026,2020,3,186,3100502,2285987,6858,321,16692,,0.82,0.74,0.39,1.52,0.42,0.52,0.52,,0,0.0,-98,-34.5,-617833,-16.6,-251221,-9.9,-754,-9.9,69,27.4,3607,27.6
654,08123,5,1026,2020,582,8524,176726727,112427113,1247072,399,20734,,0.84,0.87,0.79,0.74,0.78,0.91,0.91,,9,1.6,-1288,-13.1,-11417091,-6.1,-7223161,-6.0,-184154,-12.9,30,8.1,1559,8.1
655,08125,5,1026,2020,28,276,5138032,3479617,33008,358,18639,,0.78,0.76,0.82,0.5,0.73,1.08,1.08,,1,3.7,14,5.3,1208939,30.8,728687,26.5,2915,9.7,69,23.9,3614,24.1
656,08999,1,1026,2020,1,8,790681,0,0,1825,94882,,1.63,1.17,1.4,0.0,0.0,1.15,1.15,,0,0.0,2,33.3,220370,38.6,0,0.0,0,0.0,-110,-5.7,-5761,-5.7
657,08999,5,1026,2020,65,0,0,0,0,0,0,N,0.18,0.0,0.0,0.0,0.0,0.0,0.0,N,4,6.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
662,09001,1,1026,2020,2,8,645807,0,0,1552,80726,,0.37,0.06,0.07,0.0,0.0,1.03,1.03,,0,0.0,-1,-11.1,16445,2.6,0,0.0,0,0.0,255,19.7,13294,19.7
663,09001,2,1026,2020,2,0,0,0,0,0,0,N,0.6,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
664,09001,3,1026,2020,34,1408,50345161,487142,33125,688,35767,,2.05,1.57,1.03,0.1,0.24,0.65,0.65,,0,0.0,-300,-17.6,-1847163,-3.5,-29067,-5.6,-1977,-5.6,100,17.0,5206,17.0
665,09001,5,1026,2020,3132,33307,1039575421,535770823,15292139,600,31212,,0.99,0.95,0.76,1.07,1.15,0.8,0.8,,-42,-1.3,-10841,-24.6,-242155456,-18.9,-107956914,-16.8,-3565311,-18.9,42,7.5,2180,7.5
666,09003,2,1026,2020,5,188,14436708,0,0,1477,76791,,1.89,3.26,5.3,0.0,0.0,1.63,1.63,,0,0.0,-5,-2.6,785255,5.8,0,0.0,0,0.0,115,8.4,5966,8.4
667,09003,3,1026,2020,32,1081,31742771,0,0,565,29360,,2.42,0.96,0.67,0.0,0.0,0.7,0.7,,0,0.0,-494,-31.4,-3767112,-10.6,0,0.0,0,0.0,132,30.5,6819,30.3
668,09003,5,1026,2020,2606,30454,721837037,452718120,12364126,456,23702,,1.03,0.69,0.54,0.77,0.8,0.79,0.79,,28,1.1,-11247,-27.0,-209810105,-22.5,-104510719,-18.8,-3367509,-21.4,26,6.0,1361,6.1
669,09005,1,1026,2020,1,1,113471,0,0,2182,113471,,1.1,0.05,0.14,0.0,0.0,2.61,2.61,,0,0.0,0,0.0,1914,1.7,0,0.0,0,0.0,37,1.7,1914,1.7
670,09005,2,1026,2020,4,0,0,0,0,0,0,N,7.2,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
671,09005,3,1026,2020,23,156,3811884,31812,605,470,24435,,8.26,1.17,0.94,0.05,0.03,0.81,0.81,,0,0.0,-53,-25.4,-728588,-16.0,-11269,-26.2,-257,-29.8,53,12.7,2745,12.7
672,09005,5,1026,2020,579,5057,125214015,76307482,2157979,476,24763,,1.09,0.97,1.1,1.14,1.18,1.14,1.14,,10,1.8,-1459,-22.4,-22706948,-15.4,-12768588,-14.3,-513037,-19.2,39,8.9,2062,9.1
673,09007,2,1026,2020,2,0,0,0,0,0,0,N,4.01,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
674,09007,3,1026,2020,14,179,4177201,46487,884,449,23336,,5.6,1.19,0.8,0.06,0.05,0.67,0.67,,0,0.0,-22,-10.9,125325,3.1,-11777,-20.2,-223,-20.1,61,15.7,3152,15.6
675,09007,5,1026,2020,562,5477,144473540,83207520,2478548,507,26379,,1.18,0.93,0.99,1.12,1.31,1.06,1.06,,13,2.4,-1930,-26.1,-37513814,-20.6,-17531302,-17.4,-706901,-22.2,34,7.2,1809,7.4
676,09009,2,1026,2020,3,0,0,0,0,0,0,N,1.32,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
677,09009,3,1026,2020,25,764,30741393,0,0,774,40237,,2.2,0.94,1.06,0.0,0.0,1.13,1.13,,-1,-3.8,-277,-26.6,-2696343,-8.1,0,0.0,0,0.0,156,25.2,8119,25.3
678,09009,5,1026,2020,2464,24940,591782538,361435926,9915919,456,23728,,1.14,0.78,0.73,0.95,0.96,0.93,0.93,,5,0.2,-8452,-25.3,-136690653,-18.8,-73395460,-16.9,-2437291,-19.7,36,8.6,1912,8.8
679,09011,1,1026,2020,2,272,6714399,0,0,474,24648,,1.75,7.74,3.71,0.0,0.0,0.48,0.48,,0,0.0,-3,-1.1,-81629,-1.2,0,0.0,0,0.0,-1,-0.2,-72,-0.3
680,09011,2,1026,2020,5,0,0,0,0,0,0,N,7.14,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
